module_idx,module_name,label_idx,category
6028,Mathlib.RingTheory.AlgebraicIndependent.Basic,27,RingTheory
6029,Mathlib.RingTheory.AlgebraicIndependent.Defs,27,RingTheory
6030,Mathlib.RingTheory.AlgebraicIndependent.RankAndCardinality,27,RingTheory
6031,Mathlib.RingTheory.AlgebraicIndependent.TranscendenceBasis,27,RingTheory
6032,Mathlib.RingTheory.AlgebraicIndependent.Transcendental,27,RingTheory
6033,Mathlib.RingTheory.Artinian.Algebra,27,RingTheory
6034,Mathlib.RingTheory.Artinian.Instances,27,RingTheory
6035,Mathlib.RingTheory.Artinian.Module,27,RingTheory
6036,Mathlib.RingTheory.Artinian.Ring,27,RingTheory
6037,Mathlib.RingTheory.Bezout,27,RingTheory
6038,Mathlib.RingTheory.Bialgebra.Basic,27,RingTheory
6039,Mathlib.RingTheory.Bialgebra.Equiv,27,RingTheory
6040,Mathlib.RingTheory.Bialgebra.GroupLike,27,RingTheory
6041,Mathlib.RingTheory.Bialgebra.Hom,27,RingTheory
6042,Mathlib.RingTheory.Bialgebra.MonoidAlgebra,27,RingTheory
6043,Mathlib.RingTheory.Bialgebra.TensorProduct,27,RingTheory
6044,Mathlib.RingTheory.Binomial,27,RingTheory
6045,Mathlib.RingTheory.ChainOfDivisors,27,RingTheory
6046,Mathlib.RingTheory.ClassGroup,27,RingTheory
6047,Mathlib.RingTheory.Coalgebra.Basic,27,RingTheory
6048,Mathlib.RingTheory.Coalgebra.Convolution,27,RingTheory
6049,Mathlib.RingTheory.Coalgebra.Equiv,27,RingTheory
6050,Mathlib.RingTheory.Coalgebra.GroupLike,27,RingTheory
6051,Mathlib.RingTheory.Coalgebra.Hom,27,RingTheory
6052,Mathlib.RingTheory.Coalgebra.MonoidAlgebra,27,RingTheory
6053,Mathlib.RingTheory.Coalgebra.MulOpposite,27,RingTheory
6054,Mathlib.RingTheory.Coalgebra.TensorProduct,27,RingTheory
6055,Mathlib.RingTheory.Complex,27,RingTheory
6056,Mathlib.RingTheory.Conductor,27,RingTheory
6057,Mathlib.RingTheory.Congruence.Basic,27,RingTheory
6058,Mathlib.RingTheory.Congruence.BigOperators,27,RingTheory
6059,Mathlib.RingTheory.Congruence.Defs,27,RingTheory
6060,Mathlib.RingTheory.Congruence.Hom,27,RingTheory
6061,Mathlib.RingTheory.Congruence.Opposite,27,RingTheory
6062,Mathlib.RingTheory.Coprime.Basic,27,RingTheory
6063,Mathlib.RingTheory.Coprime.Ideal,27,RingTheory
6064,Mathlib.RingTheory.Coprime.Lemmas,27,RingTheory
6065,Mathlib.RingTheory.DedekindDomain.AdicValuation,27,RingTheory
6066,Mathlib.RingTheory.DedekindDomain.Basic,27,RingTheory
6067,Mathlib.RingTheory.DedekindDomain.Different,27,RingTheory
6068,Mathlib.RingTheory.DedekindDomain.Dvr,27,RingTheory
6069,Mathlib.RingTheory.DedekindDomain.Factorization,27,RingTheory
6070,Mathlib.RingTheory.DedekindDomain.FiniteAdeleRing,27,RingTheory
6071,Mathlib.RingTheory.DedekindDomain.GaussLemma,27,RingTheory
6072,Mathlib.RingTheory.DedekindDomain.Ideal.Basic,27,RingTheory
6073,Mathlib.RingTheory.DedekindDomain.Ideal.Lemmas,27,RingTheory
6074,Mathlib.RingTheory.DedekindDomain.Instances,27,RingTheory
6075,Mathlib.RingTheory.DedekindDomain.IntegralClosure,27,RingTheory
6076,Mathlib.RingTheory.DedekindDomain.LinearDisjoint,27,RingTheory
6077,Mathlib.RingTheory.DedekindDomain.PID,27,RingTheory
6078,Mathlib.RingTheory.DedekindDomain.SInteger,27,RingTheory
6079,Mathlib.RingTheory.DedekindDomain.SelmerGroup,27,RingTheory
6080,Mathlib.RingTheory.Derivation.Basic,27,RingTheory
6081,Mathlib.RingTheory.Derivation.DifferentialRing,27,RingTheory
6082,Mathlib.RingTheory.Derivation.Lie,27,RingTheory
6083,Mathlib.RingTheory.Derivation.MapCoeffs,27,RingTheory
6084,Mathlib.RingTheory.Derivation.ToSquareZero,27,RingTheory
6085,Mathlib.RingTheory.DiscreteValuationRing.Basic,27,RingTheory
6086,Mathlib.RingTheory.DiscreteValuationRing.TFAE,27,RingTheory
6087,Mathlib.RingTheory.Discriminant,27,RingTheory
6088,Mathlib.RingTheory.DividedPowers.Basic,27,RingTheory
6089,Mathlib.RingTheory.DividedPowers.DPMorphism,27,RingTheory
6090,Mathlib.RingTheory.DividedPowers.Padic,27,RingTheory
6091,Mathlib.RingTheory.DividedPowers.RatAlgebra,27,RingTheory
6092,Mathlib.RingTheory.DividedPowers.SubDPIdeal,27,RingTheory
6093,Mathlib.RingTheory.DualNumber,27,RingTheory
6094,Mathlib.RingTheory.EssentialFiniteness,27,RingTheory
6095,Mathlib.RingTheory.Etale.Basic,27,RingTheory
6096,Mathlib.RingTheory.Etale.Field,27,RingTheory
6097,Mathlib.RingTheory.Etale.Kaehler,27,RingTheory
6098,Mathlib.RingTheory.Etale.Locus,27,RingTheory
6099,Mathlib.RingTheory.Etale.Pi,27,RingTheory
6100,Mathlib.RingTheory.Etale.QuasiFinite,27,RingTheory
6101,Mathlib.RingTheory.Etale.StandardEtale,27,RingTheory
6102,Mathlib.RingTheory.EuclideanDomain,27,RingTheory
6103,Mathlib.RingTheory.Extension.Basic,27,RingTheory
6104,Mathlib.RingTheory.Extension.Cotangent.Basic,27,RingTheory
6105,Mathlib.RingTheory.Extension.Cotangent.Basis,27,RingTheory
6106,Mathlib.RingTheory.Extension.Cotangent.Free,27,RingTheory
6107,Mathlib.RingTheory.Extension.Cotangent.LocalizationAway,27,RingTheory
6108,Mathlib.RingTheory.Extension.Generators,27,RingTheory
6109,Mathlib.RingTheory.Extension.Presentation.Basic,27,RingTheory
6110,Mathlib.RingTheory.Extension.Presentation.Core,27,RingTheory
6111,Mathlib.RingTheory.Extension.Presentation.Submersive,27,RingTheory
6112,Mathlib.RingTheory.FilteredAlgebra.Basic,27,RingTheory
6113,Mathlib.RingTheory.Filtration,27,RingTheory
6114,Mathlib.RingTheory.FiniteLength,27,RingTheory
6115,Mathlib.RingTheory.FinitePresentation,27,RingTheory
6116,Mathlib.RingTheory.FiniteStability,27,RingTheory
6117,Mathlib.RingTheory.FiniteType,27,RingTheory
6118,Mathlib.RingTheory.Finiteness.Basic,27,RingTheory
6119,Mathlib.RingTheory.Finiteness.Bilinear,27,RingTheory
6120,Mathlib.RingTheory.Finiteness.Cardinality,27,RingTheory
6121,Mathlib.RingTheory.Finiteness.Cofinite,27,RingTheory
6122,Mathlib.RingTheory.Finiteness.Defs,27,RingTheory
6123,Mathlib.RingTheory.Finiteness.Descent,27,RingTheory
6124,Mathlib.RingTheory.Finiteness.Finsupp,27,RingTheory
6125,Mathlib.RingTheory.Finiteness.Ideal,27,RingTheory
6126,Mathlib.RingTheory.Finiteness.Lattice,27,RingTheory
6127,Mathlib.RingTheory.Finiteness.ModuleFinitePresentation,27,RingTheory
6128,Mathlib.RingTheory.Finiteness.Nakayama,27,RingTheory
6129,Mathlib.RingTheory.Finiteness.Nilpotent,27,RingTheory
6130,Mathlib.RingTheory.Finiteness.NilpotentKer,27,RingTheory
6131,Mathlib.RingTheory.Finiteness.Prod,27,RingTheory
6132,Mathlib.RingTheory.Finiteness.Projective,27,RingTheory
6133,Mathlib.RingTheory.Finiteness.Quotient,27,RingTheory
6134,Mathlib.RingTheory.Finiteness.Small,27,RingTheory
6135,Mathlib.RingTheory.Finiteness.Subalgebra,27,RingTheory
6136,Mathlib.RingTheory.Fintype,27,RingTheory
6137,Mathlib.RingTheory.Flat.Basic,27,RingTheory
6138,Mathlib.RingTheory.Flat.CategoryTheory,27,RingTheory
6139,Mathlib.RingTheory.Flat.Domain,27,RingTheory
6140,Mathlib.RingTheory.Flat.Equalizer,27,RingTheory
6141,Mathlib.RingTheory.Flat.EquationalCriterion,27,RingTheory
6142,Mathlib.RingTheory.Flat.FaithfullyFlat.Algebra,27,RingTheory
6143,Mathlib.RingTheory.Flat.FaithfullyFlat.Basic,27,RingTheory
6144,Mathlib.RingTheory.Flat.FaithfullyFlat.Descent,27,RingTheory
6145,Mathlib.RingTheory.Flat.Localization,27,RingTheory
6146,Mathlib.RingTheory.Flat.Stability,27,RingTheory
6147,Mathlib.RingTheory.Flat.Tensor,27,RingTheory
6148,Mathlib.RingTheory.Flat.TorsionFree,27,RingTheory
6149,Mathlib.RingTheory.FractionalIdeal.Basic,27,RingTheory
6150,Mathlib.RingTheory.FractionalIdeal.Extended,27,RingTheory
6151,Mathlib.RingTheory.FractionalIdeal.Inverse,27,RingTheory
6152,Mathlib.RingTheory.FractionalIdeal.Norm,27,RingTheory
6153,Mathlib.RingTheory.FractionalIdeal.Operations,27,RingTheory
6154,Mathlib.RingTheory.FreeCommRing,27,RingTheory
6155,Mathlib.RingTheory.FreeRing,27,RingTheory
6156,Mathlib.RingTheory.Frobenius,27,RingTheory
6157,Mathlib.RingTheory.GradedAlgebra.Basic,27,RingTheory
6158,Mathlib.RingTheory.GradedAlgebra.FiniteType,27,RingTheory
6159,Mathlib.RingTheory.GradedAlgebra.Homogeneous.Ideal,27,RingTheory
6160,Mathlib.RingTheory.GradedAlgebra.Homogeneous.Submodule,27,RingTheory
6161,Mathlib.RingTheory.GradedAlgebra.Homogeneous.Subsemiring,27,RingTheory
6162,Mathlib.RingTheory.GradedAlgebra.HomogeneousLocalization,27,RingTheory
6163,Mathlib.RingTheory.GradedAlgebra.Noetherian,27,RingTheory
6164,Mathlib.RingTheory.GradedAlgebra.Radical,27,RingTheory
6165,Mathlib.RingTheory.Grassmannian,27,RingTheory
6166,Mathlib.RingTheory.HahnSeries.Addition,27,RingTheory
6167,Mathlib.RingTheory.HahnSeries.Basic,27,RingTheory
6168,Mathlib.RingTheory.HahnSeries.Binomial,27,RingTheory
6169,Mathlib.RingTheory.HahnSeries.Cardinal,27,RingTheory
6170,Mathlib.RingTheory.HahnSeries.HEval,27,RingTheory
6171,Mathlib.RingTheory.HahnSeries.HahnEmbedding,27,RingTheory
6172,Mathlib.RingTheory.HahnSeries.Lex,27,RingTheory
6173,Mathlib.RingTheory.HahnSeries.Multiplication,27,RingTheory
6174,Mathlib.RingTheory.HahnSeries.PowerSeries,27,RingTheory
6175,Mathlib.RingTheory.HahnSeries.Summable,27,RingTheory
6176,Mathlib.RingTheory.HahnSeries.Valuation,27,RingTheory
6177,Mathlib.RingTheory.Henselian,27,RingTheory
6178,Mathlib.RingTheory.HopfAlgebra.Basic,27,RingTheory
6179,Mathlib.RingTheory.HopfAlgebra.GroupLike,27,RingTheory
6180,Mathlib.RingTheory.HopfAlgebra.MonoidAlgebra,27,RingTheory
6181,Mathlib.RingTheory.HopfAlgebra.TensorProduct,27,RingTheory
6182,Mathlib.RingTheory.HopkinsLevitzki,27,RingTheory
6183,Mathlib.RingTheory.Ideal.AssociatedPrime.Basic,27,RingTheory
6184,Mathlib.RingTheory.Ideal.AssociatedPrime.Finiteness,27,RingTheory
6185,Mathlib.RingTheory.Ideal.AssociatedPrime.Localization,27,RingTheory
6186,Mathlib.RingTheory.Ideal.Basic,27,RingTheory
6187,Mathlib.RingTheory.Ideal.Basis,27,RingTheory
6188,Mathlib.RingTheory.Ideal.BigOperators,27,RingTheory
6189,Mathlib.RingTheory.Ideal.Colon,27,RingTheory
6190,Mathlib.RingTheory.Ideal.Cotangent,27,RingTheory
6191,Mathlib.RingTheory.Ideal.Defs,27,RingTheory
6192,Mathlib.RingTheory.Ideal.GoingDown,27,RingTheory
6193,Mathlib.RingTheory.Ideal.GoingUp,27,RingTheory
6194,Mathlib.RingTheory.Ideal.Height,27,RingTheory
6195,Mathlib.RingTheory.Ideal.IdempotentFG,27,RingTheory
6196,Mathlib.RingTheory.Ideal.Int,27,RingTheory
6197,Mathlib.RingTheory.Ideal.IsPrimary,27,RingTheory
6198,Mathlib.RingTheory.Ideal.IsPrincipal,27,RingTheory
6199,Mathlib.RingTheory.Ideal.IsPrincipalPowQuotient,27,RingTheory
6200,Mathlib.RingTheory.Ideal.KrullsHeightTheorem,27,RingTheory
6201,Mathlib.RingTheory.Ideal.Lattice,27,RingTheory
6202,Mathlib.RingTheory.Ideal.Maps,27,RingTheory
6203,Mathlib.RingTheory.Ideal.Maximal,27,RingTheory
6204,Mathlib.RingTheory.Ideal.MinimalPrime.Basic,27,RingTheory
6205,Mathlib.RingTheory.Ideal.MinimalPrime.Colon,27,RingTheory
6206,Mathlib.RingTheory.Ideal.MinimalPrime.Localization,27,RingTheory
6207,Mathlib.RingTheory.Ideal.MinimalPrime.Noetherian,27,RingTheory
6208,Mathlib.RingTheory.Ideal.NatInt,27,RingTheory
6209,Mathlib.RingTheory.Ideal.Nonunits,27,RingTheory
6210,Mathlib.RingTheory.Ideal.Norm.AbsNorm,27,RingTheory
6211,Mathlib.RingTheory.Ideal.Norm.RelNorm,27,RingTheory
6212,Mathlib.RingTheory.Ideal.Oka,27,RingTheory
6213,Mathlib.RingTheory.Ideal.Operations,27,RingTheory
6214,Mathlib.RingTheory.Ideal.Over,27,RingTheory
6215,Mathlib.RingTheory.Ideal.Pointwise,27,RingTheory
6216,Mathlib.RingTheory.Ideal.Prime,27,RingTheory
6217,Mathlib.RingTheory.Ideal.Prod,27,RingTheory
6218,Mathlib.RingTheory.Ideal.Quotient.Basic,27,RingTheory
6219,Mathlib.RingTheory.Ideal.Quotient.ChineseRemainder,27,RingTheory
6220,Mathlib.RingTheory.Ideal.Quotient.Defs,27,RingTheory
6221,Mathlib.RingTheory.Ideal.Quotient.Index,27,RingTheory
6222,Mathlib.RingTheory.Ideal.Quotient.Nilpotent,27,RingTheory
6223,Mathlib.RingTheory.Ideal.Quotient.Noetherian,27,RingTheory
6224,Mathlib.RingTheory.Ideal.Quotient.Operations,27,RingTheory
6225,Mathlib.RingTheory.Ideal.Quotient.PowTransition,27,RingTheory
6226,Mathlib.RingTheory.Ideal.Span,27,RingTheory
6227,Mathlib.RingTheory.IdealFilter.Basic,27,RingTheory
6228,Mathlib.RingTheory.IdealFilter.Topology,27,RingTheory
6229,Mathlib.RingTheory.Idempotents,27,RingTheory
6230,Mathlib.RingTheory.Int.Basic,27,RingTheory
6231,Mathlib.RingTheory.IntegralClosure.Algebra.Basic,27,RingTheory
6232,Mathlib.RingTheory.IntegralClosure.Algebra.Defs,27,RingTheory
6233,Mathlib.RingTheory.IntegralClosure.Algebra.Ideal,27,RingTheory
6234,Mathlib.RingTheory.IntegralClosure.GoingDown,27,RingTheory
6235,Mathlib.RingTheory.IntegralClosure.IntegralRestrict,27,RingTheory
6236,Mathlib.RingTheory.IntegralClosure.IntegrallyClosed,27,RingTheory
6237,Mathlib.RingTheory.IntegralClosure.IsIntegral.AlmostIntegral,27,RingTheory
6238,Mathlib.RingTheory.IntegralClosure.IsIntegral.Basic,27,RingTheory
6239,Mathlib.RingTheory.IntegralClosure.IsIntegral.Defs,27,RingTheory
6240,Mathlib.RingTheory.IntegralClosure.IsIntegralClosure.Basic,27,RingTheory
6241,Mathlib.RingTheory.IntegralClosure.IsIntegralClosure.Defs,27,RingTheory
6242,Mathlib.RingTheory.IntegralDomain,27,RingTheory
6243,Mathlib.RingTheory.Invariant.Basic,27,RingTheory
6244,Mathlib.RingTheory.Invariant.Defs,27,RingTheory
6245,Mathlib.RingTheory.Invariant.Profinite,27,RingTheory
6246,Mathlib.RingTheory.IsAdjoinRoot,27,RingTheory
6247,Mathlib.RingTheory.IsPrimary,27,RingTheory
6248,Mathlib.RingTheory.IsTensorProduct,27,RingTheory
6249,Mathlib.RingTheory.Jacobson.Artinian,27,RingTheory
6250,Mathlib.RingTheory.Jacobson.Ideal,27,RingTheory
6251,Mathlib.RingTheory.Jacobson.Polynomial,27,RingTheory
6252,Mathlib.RingTheory.Jacobson.Radical,27,RingTheory
6253,Mathlib.RingTheory.Jacobson.Ring,27,RingTheory
6254,Mathlib.RingTheory.Jacobson.Semiprimary,27,RingTheory
6255,Mathlib.RingTheory.Kaehler.Basic,27,RingTheory
6256,Mathlib.RingTheory.Kaehler.JacobiZariski,27,RingTheory
6257,Mathlib.RingTheory.Kaehler.Polynomial,27,RingTheory
6258,Mathlib.RingTheory.Kaehler.TensorProduct,27,RingTheory
6259,Mathlib.RingTheory.KrullDimension.Basic,27,RingTheory
6260,Mathlib.RingTheory.KrullDimension.Field,27,RingTheory
6261,Mathlib.RingTheory.KrullDimension.LocalRing,27,RingTheory
6262,Mathlib.RingTheory.KrullDimension.Module,27,RingTheory
6263,Mathlib.RingTheory.KrullDimension.NonZeroDivisors,27,RingTheory
6264,Mathlib.RingTheory.KrullDimension.PID,27,RingTheory
6265,Mathlib.RingTheory.KrullDimension.Polynomial,27,RingTheory
6266,Mathlib.RingTheory.KrullDimension.Regular,27,RingTheory
6267,Mathlib.RingTheory.KrullDimension.Zero,27,RingTheory
6268,Mathlib.RingTheory.Lasker,27,RingTheory
6269,Mathlib.RingTheory.LaurentSeries,27,RingTheory
6270,Mathlib.RingTheory.Length,27,RingTheory
6271,Mathlib.RingTheory.LinearDisjoint,27,RingTheory
6272,Mathlib.RingTheory.LittleWedderburn,27,RingTheory
6273,Mathlib.RingTheory.LocalProperties.Basic,27,RingTheory
6274,Mathlib.RingTheory.LocalProperties.Exactness,27,RingTheory
6275,Mathlib.RingTheory.LocalProperties.IntegrallyClosed,27,RingTheory
6276,Mathlib.RingTheory.LocalProperties.Projective,27,RingTheory
6277,Mathlib.RingTheory.LocalProperties.ProjectiveDimension,27,RingTheory
6278,Mathlib.RingTheory.LocalProperties.Reduced,27,RingTheory
6279,Mathlib.RingTheory.LocalProperties.Semilocal,27,RingTheory
6280,Mathlib.RingTheory.LocalProperties.Submodule,27,RingTheory
6281,Mathlib.RingTheory.LocalRing.Basic,27,RingTheory
6282,Mathlib.RingTheory.LocalRing.Defs,27,RingTheory
6283,Mathlib.RingTheory.LocalRing.LocalSubring,27,RingTheory
6284,Mathlib.RingTheory.LocalRing.MaximalIdeal.Basic,27,RingTheory
6285,Mathlib.RingTheory.LocalRing.MaximalIdeal.Defs,27,RingTheory
6286,Mathlib.RingTheory.LocalRing.Module,27,RingTheory
6287,Mathlib.RingTheory.LocalRing.NonLocalRing,27,RingTheory
6288,Mathlib.RingTheory.LocalRing.Quotient,27,RingTheory
6289,Mathlib.RingTheory.LocalRing.ResidueField.Basic,27,RingTheory
6290,Mathlib.RingTheory.LocalRing.ResidueField.Defs,27,RingTheory
6291,Mathlib.RingTheory.LocalRing.ResidueField.Fiber,27,RingTheory
6292,Mathlib.RingTheory.LocalRing.ResidueField.Ideal,27,RingTheory
6293,Mathlib.RingTheory.LocalRing.ResidueField.Instances,27,RingTheory
6294,Mathlib.RingTheory.LocalRing.ResidueField.Polynomial,27,RingTheory
6295,Mathlib.RingTheory.LocalRing.RingHom.Basic,27,RingTheory
6296,Mathlib.RingTheory.LocalRing.Subring,27,RingTheory
6297,Mathlib.RingTheory.Localization.Algebra,27,RingTheory
6298,Mathlib.RingTheory.Localization.AsSubring,27,RingTheory
6299,Mathlib.RingTheory.Localization.AtPrime.Basic,27,RingTheory
6300,Mathlib.RingTheory.Localization.AtPrime.Extension,27,RingTheory
6301,Mathlib.RingTheory.Localization.Away.AdjoinRoot,27,RingTheory
6302,Mathlib.RingTheory.Localization.Away.Basic,27,RingTheory
6303,Mathlib.RingTheory.Localization.Away.Lemmas,27,RingTheory
6304,Mathlib.RingTheory.Localization.BaseChange,27,RingTheory
6305,Mathlib.RingTheory.Localization.Basic,27,RingTheory
6306,Mathlib.RingTheory.Localization.Cardinality,27,RingTheory
6307,Mathlib.RingTheory.Localization.Defs,27,RingTheory
6308,Mathlib.RingTheory.Localization.Finiteness,27,RingTheory
6309,Mathlib.RingTheory.Localization.FractionRing,27,RingTheory
6310,Mathlib.RingTheory.Localization.Free,27,RingTheory
6311,Mathlib.RingTheory.Localization.Ideal,27,RingTheory
6312,Mathlib.RingTheory.Localization.Integer,27,RingTheory
6313,Mathlib.RingTheory.Localization.Integral,27,RingTheory
6314,Mathlib.RingTheory.Localization.InvSubmonoid,27,RingTheory
6315,Mathlib.RingTheory.Localization.LocalizationLocalization,27,RingTheory
6316,Mathlib.RingTheory.Localization.Module,27,RingTheory
6317,Mathlib.RingTheory.Localization.NormTrace,27,RingTheory
6318,Mathlib.RingTheory.Localization.NumDen,27,RingTheory
6319,Mathlib.RingTheory.Localization.Pi,27,RingTheory
6320,Mathlib.RingTheory.Localization.Rat,27,RingTheory
6321,Mathlib.RingTheory.Localization.Submodule,27,RingTheory
6322,Mathlib.RingTheory.MatrixAlgebra,27,RingTheory
6323,Mathlib.RingTheory.MatrixPolynomialAlgebra,27,RingTheory
6324,Mathlib.RingTheory.Morita.Basic,27,RingTheory
6325,Mathlib.RingTheory.Morita.Matrix,27,RingTheory
6326,Mathlib.RingTheory.Multiplicity,27,RingTheory
6327,Mathlib.RingTheory.MvPolynomial,27,RingTheory
6328,Mathlib.RingTheory.MvPolynomial.Basic,27,RingTheory
6329,Mathlib.RingTheory.MvPolynomial.EulerIdentity,27,RingTheory
6330,Mathlib.RingTheory.MvPolynomial.Expand,27,RingTheory
6331,Mathlib.RingTheory.MvPolynomial.FreeCommRing,27,RingTheory
6332,Mathlib.RingTheory.MvPolynomial.Groebner,27,RingTheory
6333,Mathlib.RingTheory.MvPolynomial.Homogeneous,27,RingTheory
6334,Mathlib.RingTheory.MvPolynomial.Ideal,27,RingTheory
6335,Mathlib.RingTheory.MvPolynomial.IrreducibleQuadratic,27,RingTheory
6336,Mathlib.RingTheory.MvPolynomial.Localization,27,RingTheory
6337,Mathlib.RingTheory.MvPolynomial.MonomialOrder,27,RingTheory
6338,Mathlib.RingTheory.MvPolynomial.MonomialOrder.DegLex,27,RingTheory
6339,Mathlib.RingTheory.MvPolynomial.Symmetric.Defs,27,RingTheory
6340,Mathlib.RingTheory.MvPolynomial.Symmetric.FundamentalTheorem,27,RingTheory
6341,Mathlib.RingTheory.MvPolynomial.Symmetric.NewtonIdentities,27,RingTheory
6342,Mathlib.RingTheory.MvPolynomial.Tower,27,RingTheory
6343,Mathlib.RingTheory.MvPolynomial.WeightedHomogeneous,27,RingTheory
6344,Mathlib.RingTheory.MvPowerSeries.Basic,27,RingTheory
6345,Mathlib.RingTheory.MvPowerSeries.Evaluation,27,RingTheory
6346,Mathlib.RingTheory.MvPowerSeries.Expand,27,RingTheory
6347,Mathlib.RingTheory.MvPowerSeries.Inverse,27,RingTheory
6348,Mathlib.RingTheory.MvPowerSeries.LexOrder,27,RingTheory
6349,Mathlib.RingTheory.MvPowerSeries.LinearTopology,27,RingTheory
6350,Mathlib.RingTheory.MvPowerSeries.NoZeroDivisors,27,RingTheory
6351,Mathlib.RingTheory.MvPowerSeries.Order,27,RingTheory
6352,Mathlib.RingTheory.MvPowerSeries.PiTopology,27,RingTheory
6353,Mathlib.RingTheory.MvPowerSeries.Substitution,27,RingTheory
6354,Mathlib.RingTheory.MvPowerSeries.Trunc,27,RingTheory
6355,Mathlib.RingTheory.Nakayama,27,RingTheory
6356,Mathlib.RingTheory.Nilpotent.Basic,27,RingTheory
6357,Mathlib.RingTheory.Nilpotent.Defs,27,RingTheory
6358,Mathlib.RingTheory.Nilpotent.Exp,27,RingTheory
6359,Mathlib.RingTheory.Nilpotent.GeometricallyReduced,27,RingTheory
6360,Mathlib.RingTheory.Nilpotent.Lemmas,27,RingTheory
6361,Mathlib.RingTheory.NoetherNormalization,27,RingTheory
6362,Mathlib.RingTheory.Noetherian.Basic,27,RingTheory
6363,Mathlib.RingTheory.Noetherian.Defs,27,RingTheory
6364,Mathlib.RingTheory.Noetherian.Filter,27,RingTheory
6365,Mathlib.RingTheory.Noetherian.Nilpotent,27,RingTheory
6366,Mathlib.RingTheory.Noetherian.OfPrime,27,RingTheory
6367,Mathlib.RingTheory.Noetherian.Orzech,27,RingTheory
6368,Mathlib.RingTheory.Noetherian.UniqueFactorizationDomain,27,RingTheory
6369,Mathlib.RingTheory.NonUnitalSubring.Basic,27,RingTheory
6370,Mathlib.RingTheory.NonUnitalSubring.Defs,27,RingTheory
6371,Mathlib.RingTheory.NonUnitalSubsemiring.Basic,27,RingTheory
6372,Mathlib.RingTheory.NonUnitalSubsemiring.Defs,27,RingTheory
6373,Mathlib.RingTheory.Norm.Basic,27,RingTheory
6374,Mathlib.RingTheory.Norm.Defs,27,RingTheory
6375,Mathlib.RingTheory.Norm.Transitivity,27,RingTheory
6376,Mathlib.RingTheory.NormTrace,27,RingTheory
6377,Mathlib.RingTheory.NormalClosure,27,RingTheory
6378,Mathlib.RingTheory.Nullstellensatz,27,RingTheory
6379,Mathlib.RingTheory.OrderOfVanishing,27,RingTheory
6380,Mathlib.RingTheory.OreLocalization.Basic,27,RingTheory
6381,Mathlib.RingTheory.OreLocalization.Cardinality,27,RingTheory
6382,Mathlib.RingTheory.OreLocalization.NonZeroDivisors,27,RingTheory
6383,Mathlib.RingTheory.OreLocalization.OreSet,27,RingTheory
6384,Mathlib.RingTheory.OreLocalization.Ring,27,RingTheory
6385,Mathlib.RingTheory.OrzechProperty,27,RingTheory
6386,Mathlib.RingTheory.Perfection,27,RingTheory
6387,Mathlib.RingTheory.Perfectoid.BDeRham,27,RingTheory
6388,Mathlib.RingTheory.Perfectoid.FontaineTheta,27,RingTheory
6389,Mathlib.RingTheory.Perfectoid.Untilt,27,RingTheory
6390,Mathlib.RingTheory.PiTensorProduct,27,RingTheory
6391,Mathlib.RingTheory.PicardGroup,27,RingTheory
6392,Mathlib.RingTheory.Polynomial.Basic,27,RingTheory
6393,Mathlib.RingTheory.Polynomial.Bernstein,27,RingTheory
6394,Mathlib.RingTheory.Polynomial.Chebyshev,27,RingTheory
6395,Mathlib.RingTheory.Polynomial.Content,27,RingTheory
6396,Mathlib.RingTheory.Polynomial.ContentIdeal,27,RingTheory
6397,Mathlib.RingTheory.Polynomial.Cyclotomic.Basic,27,RingTheory
6398,Mathlib.RingTheory.Polynomial.Cyclotomic.Eval,27,RingTheory
6399,Mathlib.RingTheory.Polynomial.Cyclotomic.Expand,27,RingTheory
6400,Mathlib.RingTheory.Polynomial.Cyclotomic.Factorization,27,RingTheory
6401,Mathlib.RingTheory.Polynomial.Cyclotomic.Roots,27,RingTheory
6402,Mathlib.RingTheory.Polynomial.DegreeLT,27,RingTheory
6403,Mathlib.RingTheory.Polynomial.Dickson,27,RingTheory
6404,Mathlib.RingTheory.Polynomial.Eisenstein.Basic,27,RingTheory
6405,Mathlib.RingTheory.Polynomial.Eisenstein.Criterion,27,RingTheory
6406,Mathlib.RingTheory.Polynomial.Eisenstein.Distinguished,27,RingTheory
6407,Mathlib.RingTheory.Polynomial.Eisenstein.IsIntegral,27,RingTheory
6408,Mathlib.RingTheory.Polynomial.GaussLemma,27,RingTheory
6409,Mathlib.RingTheory.Polynomial.GaussNorm,27,RingTheory
6410,Mathlib.RingTheory.Polynomial.Hermite.Basic,27,RingTheory
6411,Mathlib.RingTheory.Polynomial.Hermite.Gaussian,27,RingTheory
6412,Mathlib.RingTheory.Polynomial.HilbertPoly,27,RingTheory
6413,Mathlib.RingTheory.Polynomial.Ideal,27,RingTheory
6414,Mathlib.RingTheory.Polynomial.IntegralNormalization,27,RingTheory
6415,Mathlib.RingTheory.Polynomial.IrreducibleRing,27,RingTheory
6416,Mathlib.RingTheory.Polynomial.IsIntegral,27,RingTheory
6417,Mathlib.RingTheory.Polynomial.Morse,27,RingTheory
6418,Mathlib.RingTheory.Polynomial.Nilpotent,27,RingTheory
6419,Mathlib.RingTheory.Polynomial.Opposites,27,RingTheory
6420,Mathlib.RingTheory.Polynomial.Pochhammer,27,RingTheory
6421,Mathlib.RingTheory.Polynomial.Quotient,27,RingTheory
