module_idx,module_name,category,source,description
2500,Mathlib.CategoryTheory.EssentialImage,CategoryTheory,name_tokens,category theory category theory essential image
2501,Mathlib.CategoryTheory.EssentiallySmall,CategoryTheory,name_tokens,category theory category theory essentially small
2502,Mathlib.CategoryTheory.Extensive,CategoryTheory,name_tokens,category theory category theory extensive
2503,Mathlib.CategoryTheory.ExtremalEpi,CategoryTheory,name_tokens,category theory category theory extremal epi
2504,Mathlib.CategoryTheory.FiberedCategory.BasedCategory,CategoryTheory,name_tokens,category theory category theory fibered category based category
2505,Mathlib.CategoryTheory.FiberedCategory.Cartesian,CategoryTheory,name_tokens,category theory category theory fibered category cartesian
2506,Mathlib.CategoryTheory.FiberedCategory.Cocartesian,CategoryTheory,name_tokens,category theory category theory fibered category cocartesian
2507,Mathlib.CategoryTheory.FiberedCategory.Fiber,CategoryTheory,name_tokens,category theory category theory fibered category fiber
2508,Mathlib.CategoryTheory.FiberedCategory.Fibered,CategoryTheory,name_tokens,category theory category theory fibered category fibered
2509,Mathlib.CategoryTheory.FiberedCategory.Grothendieck,CategoryTheory,name_tokens,category theory category theory fibered category grothendieck
2510,Mathlib.CategoryTheory.FiberedCategory.HasFibers,CategoryTheory,name_tokens,category theory category theory fibered category has fibers
2511,Mathlib.CategoryTheory.FiberedCategory.HomLift,CategoryTheory,name_tokens,category theory category theory fibered category hom lift
2512,Mathlib.CategoryTheory.Filtered.Basic,CategoryTheory,name_tokens,category theory category theory filtered basic
2513,Mathlib.CategoryTheory.Filtered.Connected,CategoryTheory,name_tokens,category theory category theory filtered connected
2514,Mathlib.CategoryTheory.Filtered.CostructuredArrow,CategoryTheory,name_tokens,category theory category theory filtered costructured arrow
2515,Mathlib.CategoryTheory.Filtered.Final,CategoryTheory,name_tokens,category theory category theory filtered final
2516,Mathlib.CategoryTheory.Filtered.FinallySmall,CategoryTheory,name_tokens,category theory category theory filtered finally small
2517,Mathlib.CategoryTheory.Filtered.Flat,CategoryTheory,name_tokens,category theory category theory filtered flat
2518,Mathlib.CategoryTheory.Filtered.Grothendieck,CategoryTheory,name_tokens,category theory category theory filtered grothendieck
2519,Mathlib.CategoryTheory.Filtered.OfColimitCommutesFiniteLimit,CategoryTheory,name_tokens,category theory category theory filtered of colimit commutes finite limit
2520,Mathlib.CategoryTheory.Filtered.Small,CategoryTheory,name_tokens,category theory category theory filtered small
2521,Mathlib.CategoryTheory.FinCategory.AsType,CategoryTheory,name_tokens,category theory category theory fin category as type
2522,Mathlib.CategoryTheory.FinCategory.Basic,CategoryTheory,name_tokens,category theory category theory fin category basic
2523,Mathlib.CategoryTheory.FintypeCat,CategoryTheory,name_tokens,category theory category theory fintype cat
2524,Mathlib.CategoryTheory.Functor.Basic,CategoryTheory,name_tokens,category theory category theory functor basic
2525,Mathlib.CategoryTheory.Functor.Category,CategoryTheory,name_tokens,category theory category theory functor category
2526,Mathlib.CategoryTheory.Functor.Const,CategoryTheory,name_tokens,category theory category theory functor const
2527,Mathlib.CategoryTheory.Functor.Currying,CategoryTheory,name_tokens,category theory category theory functor currying
2528,Mathlib.CategoryTheory.Functor.CurryingThree,CategoryTheory,name_tokens,category theory category theory functor currying three
2529,Mathlib.CategoryTheory.Functor.Derived.Adjunction,CategoryTheory,name_tokens,category theory category theory functor derived adjunction
2530,Mathlib.CategoryTheory.Functor.Derived.LeftDerived,CategoryTheory,name_tokens,category theory category theory functor derived left derived
2531,Mathlib.CategoryTheory.Functor.Derived.PointwiseLeftDerived,CategoryTheory,name_tokens,category theory category theory functor derived pointwise left derived
2532,Mathlib.CategoryTheory.Functor.Derived.PointwiseRightDerived,CategoryTheory,name_tokens,category theory category theory functor derived pointwise right derived
2533,Mathlib.CategoryTheory.Functor.Derived.RightDerived,CategoryTheory,name_tokens,category theory category theory functor derived right derived
2534,Mathlib.CategoryTheory.Functor.EpiMono,CategoryTheory,name_tokens,category theory category theory functor epi mono
2535,Mathlib.CategoryTheory.Functor.Flat,CategoryTheory,name_tokens,category theory category theory functor flat
2536,Mathlib.CategoryTheory.Functor.FullyFaithful,CategoryTheory,name_tokens,category theory category theory functor fully faithful
2537,Mathlib.CategoryTheory.Functor.FunctorHom,CategoryTheory,name_tokens,category theory category theory functor functor hom
2538,Mathlib.CategoryTheory.Functor.Functorial,CategoryTheory,name_tokens,category theory category theory functor functorial
2539,Mathlib.CategoryTheory.Functor.Hom,CategoryTheory,name_tokens,category theory category theory functor hom
2540,Mathlib.CategoryTheory.Functor.KanExtension.Adjunction,CategoryTheory,name_tokens,category theory category theory functor kan extension adjunction
2541,Mathlib.CategoryTheory.Functor.KanExtension.Basic,CategoryTheory,name_tokens,category theory category theory functor kan extension basic
2542,Mathlib.CategoryTheory.Functor.KanExtension.Dense,CategoryTheory,name_tokens,category theory category theory functor kan extension dense
2543,Mathlib.CategoryTheory.Functor.KanExtension.DenseAt,CategoryTheory,name_tokens,category theory category theory functor kan extension dense at
2544,Mathlib.CategoryTheory.Functor.KanExtension.Pointwise,CategoryTheory,name_tokens,category theory category theory functor kan extension pointwise
2545,Mathlib.CategoryTheory.Functor.KanExtension.Preserves,CategoryTheory,name_tokens,category theory category theory functor kan extension preserves
2546,Mathlib.CategoryTheory.Functor.OfSequence,CategoryTheory,name_tokens,category theory category theory functor of sequence
2547,Mathlib.CategoryTheory.Functor.ReflectsIso.Balanced,CategoryTheory,name_tokens,category theory category theory functor reflects iso balanced
2548,Mathlib.CategoryTheory.Functor.ReflectsIso.Basic,CategoryTheory,name_tokens,category theory category theory functor reflects iso basic
2549,Mathlib.CategoryTheory.Functor.ReflectsIso.Jointly,CategoryTheory,name_tokens,category theory category theory functor reflects iso jointly
2550,Mathlib.CategoryTheory.Functor.RegularEpi,CategoryTheory,name_tokens,category theory category theory functor regular epi
2551,Mathlib.CategoryTheory.Functor.Trifunctor,CategoryTheory,name_tokens,category theory category theory functor trifunctor
2552,Mathlib.CategoryTheory.Functor.TwoSquare,CategoryTheory,name_tokens,category theory category theory functor two square
2553,Mathlib.CategoryTheory.Functor.TypeValuedFlat,CategoryTheory,name_tokens,category theory category theory functor type valued flat
2554,Mathlib.CategoryTheory.Galois.Action,CategoryTheory,name_tokens,category theory category theory galois action
2555,Mathlib.CategoryTheory.Galois.Basic,CategoryTheory,name_tokens,category theory category theory galois basic
2556,Mathlib.CategoryTheory.Galois.Decomposition,CategoryTheory,name_tokens,category theory category theory galois decomposition
2557,Mathlib.CategoryTheory.Galois.Equivalence,CategoryTheory,name_tokens,category theory category theory galois equivalence
2558,Mathlib.CategoryTheory.Galois.EssSurj,CategoryTheory,name_tokens,category theory category theory galois ess surj
2559,Mathlib.CategoryTheory.Galois.Examples,CategoryTheory,name_tokens,category theory category theory galois examples
2560,Mathlib.CategoryTheory.Galois.Full,CategoryTheory,name_tokens,category theory category theory galois full
2561,Mathlib.CategoryTheory.Galois.GaloisObjects,CategoryTheory,name_tokens,category theory category theory galois galois objects
2562,Mathlib.CategoryTheory.Galois.IsFundamentalgroup,CategoryTheory,name_tokens,category theory category theory galois is fundamentalgroup
2563,Mathlib.CategoryTheory.Galois.Prorepresentability,CategoryTheory,name_tokens,category theory category theory galois prorepresentability
2564,Mathlib.CategoryTheory.Galois.Topology,CategoryTheory,name_tokens,category theory category theory galois topology
2565,Mathlib.CategoryTheory.Generator.Abelian,CategoryTheory,name_tokens,category theory category theory generator abelian
2566,Mathlib.CategoryTheory.Generator.Basic,CategoryTheory,name_tokens,category theory category theory generator basic
2567,Mathlib.CategoryTheory.Generator.HomologicalComplex,CategoryTheory,name_tokens,category theory category theory generator homological complex
2568,Mathlib.CategoryTheory.Generator.Indization,CategoryTheory,name_tokens,category theory category theory generator indization
2569,Mathlib.CategoryTheory.Generator.Preadditive,CategoryTheory,name_tokens,category theory category theory generator preadditive
2570,Mathlib.CategoryTheory.Generator.Presheaf,CategoryTheory,name_tokens,category theory category theory generator presheaf
2571,Mathlib.CategoryTheory.Generator.Sheaf,CategoryTheory,name_tokens,category theory category theory generator sheaf
2572,Mathlib.CategoryTheory.Generator.StrongGenerator,CategoryTheory,name_tokens,category theory category theory generator strong generator
2573,Mathlib.CategoryTheory.Generator.Type,CategoryTheory,name_tokens,category theory category theory generator type
2574,Mathlib.CategoryTheory.GlueData,CategoryTheory,name_tokens,category theory category theory glue data
2575,Mathlib.CategoryTheory.GradedObject,CategoryTheory,name_tokens,category theory category theory graded object
2576,Mathlib.CategoryTheory.GradedObject.Associator,CategoryTheory,name_tokens,category theory category theory graded object associator
2577,Mathlib.CategoryTheory.GradedObject.Bifunctor,CategoryTheory,name_tokens,category theory category theory graded object bifunctor
2578,Mathlib.CategoryTheory.GradedObject.Braiding,CategoryTheory,name_tokens,category theory category theory graded object braiding
2579,Mathlib.CategoryTheory.GradedObject.Monoidal,CategoryTheory,name_tokens,category theory category theory graded object monoidal
2580,Mathlib.CategoryTheory.GradedObject.Single,CategoryTheory,name_tokens,category theory category theory graded object single
2581,Mathlib.CategoryTheory.GradedObject.Trifunctor,CategoryTheory,name_tokens,category theory category theory graded object trifunctor
2582,Mathlib.CategoryTheory.GradedObject.Unitor,CategoryTheory,name_tokens,category theory category theory graded object unitor
2583,Mathlib.CategoryTheory.Grothendieck,CategoryTheory,name_tokens,category theory category theory grothendieck
2584,Mathlib.CategoryTheory.Groupoid,CategoryTheory,name_tokens,category theory category theory groupoid
2585,Mathlib.CategoryTheory.Groupoid.Basic,CategoryTheory,name_tokens,category theory category theory groupoid basic
2586,Mathlib.CategoryTheory.Groupoid.Discrete,CategoryTheory,name_tokens,category theory category theory groupoid discrete
2587,Mathlib.CategoryTheory.Groupoid.FreeGroupoid,CategoryTheory,name_tokens,category theory category theory groupoid free groupoid
2588,Mathlib.CategoryTheory.Groupoid.FreeGroupoidOfCategory,CategoryTheory,name_tokens,category theory category theory groupoid free groupoid of category
2589,Mathlib.CategoryTheory.Groupoid.Grpd.Basic,CategoryTheory,name_tokens,category theory category theory groupoid grpd basic
2590,Mathlib.CategoryTheory.Groupoid.Subgroupoid,CategoryTheory,name_tokens,category theory category theory groupoid subgroupoid
2591,Mathlib.CategoryTheory.Groupoid.VertexGroup,CategoryTheory,name_tokens,category theory category theory groupoid vertex group
2592,Mathlib.CategoryTheory.GuitartExact.Basic,CategoryTheory,name_tokens,category theory category theory guitart exact basic
2593,Mathlib.CategoryTheory.GuitartExact.KanExtension,CategoryTheory,name_tokens,category theory category theory guitart exact kan extension
2594,Mathlib.CategoryTheory.GuitartExact.Opposite,CategoryTheory,name_tokens,category theory category theory guitart exact opposite
2595,Mathlib.CategoryTheory.GuitartExact.Over,CategoryTheory,name_tokens,category theory category theory guitart exact over
2596,Mathlib.CategoryTheory.GuitartExact.VerticalComposition,CategoryTheory,name_tokens,category theory category theory guitart exact vertical composition
2597,Mathlib.CategoryTheory.HomCongr,CategoryTheory,name_tokens,category theory category theory hom congr
2598,Mathlib.CategoryTheory.Idempotents.Basic,CategoryTheory,name_tokens,category theory category theory idempotents basic
2599,Mathlib.CategoryTheory.Idempotents.Biproducts,CategoryTheory,name_tokens,category theory category theory idempotents biproducts
2600,Mathlib.CategoryTheory.Idempotents.FunctorCategories,CategoryTheory,name_tokens,category theory category theory idempotents functor categories
