mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank,original_rank,reranked_score,concept_bonus,synonym_bonus,text_v3_contrib,decl_contrib
quotient,fingroup,Mathlib.GroupTheory.Coset.Defs,GroupTheory,0.4581,0.0,0.4581,0,HIGH,6,1,0.5154,0.0,0.0,0.0299,0.0274
quotient,fingroup,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.4518,0.0,0.4518,-1,,7,3,0.5152,0.0,0.0,0.0274,0.036
quotient,fingroup,Mathlib.GroupTheory.Coset.Basic,GroupTheory,0.4504,0.0,0.4504,-1,,8,4,0.5129,0.0,0.0,0.0268,0.0356
quotient,fingroup,Mathlib.GroupTheory.CosetCover,GroupTheory,0.4117,0.0,0.4117,-1,,9,5,0.4578,0.0,0.0,0.0218,0.0242
quotient,fingroup,Mathlib.GroupTheory.Complement,GroupTheory,0.3496,0.0,0.3496,-1,,10,10,0.4055,0.0,0.0,0.0232,0.0327
automorphism,fingroup,Mathlib.GroupTheory.Coset.Basic,GroupTheory,0.2985,0.0746,0.3732,1,MEDIUM,1,1,0.3908,0.0,0.0,0.0027,0.0149
automorphism,fingroup,Mathlib.GroupTheory.Finiteness,GroupTheory,0.3306,0.0,0.3306,-1,,2,6,0.3786,0.0,0.0,0.0082,0.0397
automorphism,fingroup,Mathlib.GroupTheory.QuotientGroup.Defs,GroupTheory,0.29,0.0725,0.3624,-1,,3,2,0.367,0.0,0.0,0.0046,0.0
automorphism,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3332,0.0,0.3332,-1,,4,4,0.3647,0.0,0.0,0.0166,0.0149
automorphism,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3287,0.0,0.3287,-1,,5,7,0.3643,0.0,0.0,0.0075,0.0282
automorphism,fingroup,Mathlib.GroupTheory.GroupAction.Defs,GroupTheory,0.2852,0.0713,0.3565,-1,,6,3,0.3591,0.0,0.0,0.0026,0.0
automorphism,fingroup,Mathlib.GroupTheory.Sylow,GroupTheory,0.328,0.0,0.328,-1,,7,8,0.3501,0.0,0.0,0.0072,0.0149
automorphism,fingroup,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.3256,0.0,0.3256,-1,,8,10,0.3493,0.0,0.0,0.0136,0.0101
automorphism,fingroup,Mathlib.GroupTheory.Frattini,GroupTheory,0.3307,0.0,0.3307,-1,,9,5,0.339,0.0,0.0,0.0083,0.0
automorphism,fingroup,Mathlib.GroupTheory.Archimedean,GroupTheory,0.3271,0.0,0.3271,-1,,10,9,0.334,0.0,0.0,0.0069,0.0
fingroup,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.3933,0.0,0.3933,-1,,1,2,0.5698,0.1,0.0229,0.0145,0.0391
fingroup,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.392,0.0,0.392,-1,,2,4,0.5526,0.1,0.0229,0.0139,0.0238
fingroup,fingroup,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.3922,0.0,0.3922,-1,,3,3,0.5448,0.1,0.016,0.0036,0.0331
fingroup,fingroup,Mathlib.GroupTheory.Abelianization.Finite,GroupTheory,0.4027,0.0,0.4027,0,HIGH,4,1,0.5438,0.1,0.0229,0.0182,0.0
fingroup,fingroup,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.3804,0.0,0.3804,-1,,5,5,0.5176,0.1,0.02,0.0172,0.0
fingroup,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3704,0.0,0.3704,-1,,6,8,0.5036,0.1,0.02,0.0132,0.0
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Center,GroupTheory,0.3651,0.0,0.3651,-1,,7,10,0.4471,0.05,0.01,0.0032,0.0189
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.3728,0.0,0.3728,-1,,8,6,0.4391,0.05,0.01,0.0063,0.0
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Saturated,GroupTheory,0.3722,0.0,0.3722,-1,,9,7,0.4382,0.05,0.01,0.006,0.0
fingroup,fingroup,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.369,0.0,0.369,-1,,10,9,0.4338,0.05,0.01,0.0048,0.0
